outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,zoneHTGstp,month,hour,outDryBulbTempPrev,outHumidityRatioPrev,outRelHumidityPrev,directSolarRadPrev,solAzimAnglePrev,solAltAnglePrev,zoneMeanAirTempPrev,zoneHTGstpPrev,hourPrev,totHTGPrev,totHTG
4.4,0.00532586766352232,100,0,85.7634141418848,-22.1704154921741,18.664179814218,18.6660532296116,2,5,5,0.0055000127616337,99,0,74.7627441203048,-33.2012301631633,18.2408722771925,18.2374222447181,4,5.94150598986459,5.29539637632949
3.9,0.00514058976037513,100,0,95.7244742011465,-10.980748659303,20.7864235061081,20.786996332847,2,6,4.4,0.00532586766352232,100,0,85.7634141418848,-22.1704154921741,18.664179814218,18.6660532296116,5,5.29539637632949,8.48450105569033
3.9,0.0050887632826173,99,0,105.530265767944,0.0191099050617973,18.2199869334706,18.2157274589446,2,7,3.9,0.00514058976037513,100,0,95.7244742011465,-10.980748659303,20.7864235061081,20.786996332847,6,8.48450105569033,6.53878069851428
3.9,0.00514058976037513,100,321.5,115.899929077117,10.49046151401,20.2328322984269,20.2346672622962,2,8,3.9,0.0050887632826173,99,0,105.530265767944,0.0191099050617973,18.2199869334706,18.2157274589446,7,6.53878069851428,6.79268302176633
5,0.0055000127616337,99,695,127.513604122031,20.020149105822,19.6552710251654,19.6481894735954,2,9,3.9,0.00514058976037513,100,321.5,115.899929077117,10.49046151401,20.2328322984269,20.2346672622962,8,6.79268302176633,2.9429444427088
7.2,0.00556311618041091,86,780,141.012947519087,28.0503341153627,20.7179464784763,20.7227175659406,2,10,5,0.0055000127616337,99,695,127.513604122031,20.020149105822,19.6552710251654,19.6481894735954,9,2.9429444427088,1.74490003447526
9.4,0.00555825214289445,74,830.5,156.784477344735,33.8517055368138,21.9340728365056,18.6742390265909,2,11,7.2,0.00556311618041091,86,780,141.012947519087,28.0503341153627,20.7179464784763,20.7227175659406,10,1.74490003447526,0.0377614887384159
11.7,0.00551633706398142,63,853,174.479791499202,36.6432110137028,25.1024366703204,19.5547075839554,2,12,9.4,0.00555825214289445,74,830.5,156.784477344735,33.8517055368138,21.9340728365056,18.6742390265909,11,0.0377614887384159,0
13.3,0.0054461720287093,56,848.5,192.718572742174,35.9366504012563,27.7545746366124,19.2736644600527,2,13,11.7,0.00551633706398142,63,853,174.479791499202,36.6432110137028,25.1024366703204,19.5547075839554,12,0,0
15,0.00553866460142526,51,815,209.758901802685,31.8639020692021,29.4785759746079,20.2175309014898,2,14,13.3,0.0054461720287093,56,848.5,192.718572742174,35.9366504012563,27.7545746366124,19.2736644600527,13,0,0
15.6,0.00553054315775194,49,751.5,224.615160774971,25.080355478462,29.607791227783,20.9318310933411,2,15,15,0.00553866460142526,51,815,209.758901802685,31.8639020692021,29.4785759746079,20.2175309014898,14,0,0
15,0.00553866460142526,51,644.5,237.295984632819,16.3757545343936,27.3866763822213,20.8941210293573,2,16,15.6,0.00553054315775194,49,751.5,224.615160774971,25.080355478462,29.607791227783,20.9318310933411,15,0,0
13.9,0.00546103472358503,54,288.5,248.334148668235,6.41430038521505,22.0255741681087,19.2979015154675,2,17,15,0.00553866460142526,51,644.5,237.295984632819,16.3757545343936,27.3866763822213,20.8941210293573,16,0,0
12.2,0.0055203670989596,61,0,258.397592441919,-4.31079165592011,18.8558478364443,18.8431289970554,2,18,13.9,0.00546103472358503,54,288.5,248.334148668235,6.41430038521505,22.0255741681087,19.2979015154675,17,0,0.92967449613103
10.6,0.00561711447028359,69,0,268.173713287067,-15.4251471898847,18.296107590148,18.2891308538089,2,19,12.2,0.0055203670989596,61,0,258.397592441919,-4.31079165592011,18.8558478364443,18.8431289970554,18,0.92967449613103,2.13558956049218
9.4,0.00555825214289445,74,0,278.42637318593,-26.5973374965368,18.374860768303,18.3729672418208,2,20,10.6,0.00561711447028359,69,0,268.173713287067,-15.4251471898847,18.296107590148,18.2891308538089,19,2.13558956049218,2.82895541647408
8.3,0.0055783817224856,80,0,290.164450103359,-37.4447619899705,19.1595837301825,19.1653757098366,2,21,9.4,0.00555825214289445,74,0,278.42637318593,-26.5973374965368,18.374860768303,18.3729672418208,20,2.82895541647408,3.74025514102056
7.2,0.00556311618041091,86,0,304.911997526339,-47.382706347085,18.0318949137964,18.0267470003379,2,22,8.3,0.0055783817224856,80,0,290.164450103359,-37.4447619899705,19.1595837301825,19.1653757098366,21,3.74025514102056,3.78848986406698
6.7,0.00562597154826008,90,0,324.840299664436,-55.3550875121397,20.7593094489618,20.7604241663676,2,23,7.2,0.00556311618041091,86,0,304.911997526339,-47.382706347085,18.0318949137964,18.0267470003379,22,3.78848986406698,7.09191521814042
6.1,0.00557744420934007,93,0,8.6472509747645,-59.2447257026037,18.6844338474055,18.6808683650923,2,0,6.7,0.00562597154826008,90,0,324.840299664436,-55.3550875121397,20.7593094489618,20.7604241663676,23,7.09191521814042,5.3792958081027
5.6,0.00550279572945044,95,0,19.8074197803712,-58.1388436017498,19.1525959410918,19.1549835506679,2,1,6.1,0.00557744420934007,93,0,8.6472509747645,-59.2447257026037,18.6844338474055,18.6808683650923,0,5.3792958081027,5.02217270814621
5,0.0055000127616337,99,0,43.5743681845463,-52.2037738763708,18.2748998975996,18.2677391269112,2,2,5.6,0.00550279572945044,95,0,19.8074197803712,-58.1388436017498,19.1525959410918,19.1549835506679,1,5.02217270814621,4.64959055355935
4.4,0.00527215754450336,99,0,61.1351756083075,-43.3132119340611,20.2122926774397,20.2131050888822,2,3,5,0.0055000127616337,99,0,43.5743681845463,-52.2037738763708,18.2748998975996,18.2677391269112,2,4.64959055355935,7.74211128908102
3.9,0.00514058976037513,100,0,74.4691075531256,-32.9429539645816,18.3022971715524,18.2987849094862,2,4,4.4,0.00527215754450336,99,0,61.1351756083075,-43.3132119340611,20.2122926774397,20.2131050888822,3,7.74211128908102,6.43253156972562
3.3,0.00492587463494984,100,0,85.4876156022769,-21.9216077831061,18.1266664130563,18.1242689022757,2,5,3.9,0.00514058976037513,100,0,74.4691075531256,-32.9429539645816,18.3022971715524,18.2987849094862,4,6.43253156972562,5.4576400558098
2.8,0.00470521638219092,99,0,95.4647321436608,-10.7313881194414,20.6368752240327,20.63747365729,2,6,3.3,0.00492587463494984,100,0,85.4876156022769,-21.9216077831061,18.1266664130563,18.1242689022757,5,5.4576400558098,9.08754371716211
2.8,0.00470521638219092,99,0,105.284233481927,0.277415746842677,19.5192986509126,19.5143137939586,2,7,2.8,0.00470521638219092,99,0,95.4647321436608,-10.7313881194414,20.6368752240327,20.63747365729,6,9.08754371716211,7.12084936940068
2.8,0.0047531070201765,100,324.5,115.668295023059,10.7650958935516,19.8116193413689,19.8127704567537,2,8,2.8,0.00470521638219092,99,0,105.284233481927,0.277415746842677,19.5192986509126,19.5143137939586,7,7.12084936940068,5.37536640837367
4.4,0.00500374485067422,94,699.5,127.303394640198,20.3173331371695,18.7650490504791,18.7590784468447,2,9,2.8,0.0047531070201765,100,324.5,115.668295023059,10.7650958935516,19.8116193413689,19.8127704567537,8,5.37536640837367,3.24489345356415
6.7,0.00493289932580052,79,783.5,140.841604676577,28.373530609579,20.4777511625981,20.4826227112429,2,10,4.4,0.00500374485067422,94,699.5,127.303394640198,20.3173331371695,18.7650490504791,18.7590784468447,9,3.24489345356415,2.24709737518315
9.4,0.00487694795634288,65,834,156.681399760223,34.1980507803414,21.7569754463299,20.1797712701122,2,11,6.7,0.00493289932580052,79,783.5,140.841604676577,28.373530609579,20.4777511625981,20.4826227112429,10,2.24709737518315,0.056872319117324
12.2,0.00479080804459799,53,856,174.475547093801,36.9999206179187,25.7223233722432,18.1349237167755,2,12,9.4,0.00487694795634288,65,834,156.681399760223,34.1980507803414,21.7569754463299,20.1797712701122,11,0.056872319117324,0
15,0.00477262244426374,44,850,192.820554112257,36.2837315958915,28.7375705395139,19.5611955131034,2,13,12.2,0.00479080804459799,53,856,174.475547093801,36.9999206179187,25.7223233722432,18.1349237167755,12,0,0
16.7,0.00483774527643089,40,815,209.942980922631,32.1846771503534,30.8452530827625,20.2582478030505,2,14,15,0.00477262244426374,44,850,192.820554112257,36.2837315958915,28.7375705395139,19.5611955131034,13,0,0
17.2,0.00474323176518126,38,753.5,224.847407428804,25.3686454823216,31.0123923923152,18.0722770910067,2,15,16.7,0.00483774527643089,40,815,209.942980922631,32.1846771503534,30.8452530827625,20.2582478030505,14,0,0
16.7,0.00483774527643089,40,649.5,237.552568602353,16.6340794384919,28.8510508287637,20.4722191093509,2,16,17.2,0.00474323176518126,38,753.5,224.847407428804,25.3686454823216,31.0123923923152,18.0722770910067,15,0,0
15,0.00477262244426374,44,291.5,248.604263688773,6.64932253316533,23.318367990716,19.5871414369911,2,17,16.7,0.00483774527643089,40,649.5,237.552568602353,16.6340794384919,28.8510508287637,20.4722191093509,16,0,0
12.8,0.00479536549874721,51,0,258.679310562376,-4.09098681796386,19.9935625024461,19.9786017765173,2,18,15,0.00477262244426374,44,291.5,248.604263688773,6.64932253316533,23.318367990716,19.5871414369911,17,0,1.06422502452375
11.1,0.00479090477513884,57,0,268.47010855595,-15.2117588431015,19.4542597606668,19.447189722312,2,19,12.8,0.00479536549874721,51,0,258.679310562376,-4.09098681796386,19.9935625024461,19.9786017765173,18,1.06422502452375,2.42212532077469
9.4,0.00480133879826147,64,0,278.742745213628,-26.3803718208193,19.0394141956802,19.0329265737639,2,20,11.1,0.00479090477513884,57,0,268.47010855595,-15.2117588431015,19.4542597606668,19.447189722312,19,2.42212532077469,2.93854717190287
8.3,0.0048054281680999,69,0,290.504318549817,-37.211918302276,18.4867608831175,18.4788608651769,2,21,9.4,0.00480133879826147,64,0,278.742745213628,-26.3803718208193,19.0394141956802,19.0329265737639,20,2.93854717190287,3.26497456580642
7.8,0.00477909893787202,71,0,305.265177266488,-47.1185462212062,19.2220380714254,19.2270862655365,2,22,8.3,0.0048054281680999,69,0,290.504318549817,-37.211918302276,18.4867608831175,18.4788608651769,21,3.26497456580642,4.14813405706231
6.1,0.00479179502614362,80,0,325.148802537122,-55.0448387156246,20.0846860568851,20.0898966194455,2,23,7.8,0.00477909893787202,71,0,305.265177266488,-47.1185462212062,19.2220380714254,19.2270862655365,22,4.14813405706231,5.0042461581185
5.6,0.00480233891776248,83,0,8.51859194542267,-58.8910573546833,18.4100956484926,18.4057318315497,2,0,6.1,0.00479179502614362,80,0,325.148802537122,-55.0448387156246,20.0846860568851,20.0898966194455,23,5.0042461581185,5.1064363505931
5,0.00471633545028686,85,0,19.6800410781056,-57.7854472241275,20.8933100380265,20.8946968347551,2,1,5.6,0.00480233891776248,83,0,8.51859194542267,-58.8910573546833,18.4100956484926,18.4057318315497,0,5.1064363505931,7.90044416251247
4.4,0.0046819526894482,88,0,43.3044570783083,-51.8845623482918,19.7381643117027,19.7332249486646,2,2,5,0.00471633545028686,85,0,19.6800410781056,-57.7854472241275,20.8933100380265,20.8946968347551,1,7.90044416251247,6.20354763740979
3.9,0.00462271017007904,90,0,60.8338633717034,-43.0283187549134,18.461597957545,18.456469030752,2,3,4.4,0.0046819526894482,88,0,43.3044570783083,-51.8845623482918,19.7381643117027,19.7332249486646,2,6.20354763740979,5.77885179654039
3.3,0.00457852518278794,93,0,74.1769441920499,-32.6799715422589,18.7286584956658,18.7290629338881,2,4,3.9,0.00462271017007904,90,0,60.8338633717034,-43.0283187549134,18.461597957545,18.456469030752,3,5.77885179654039,5.83804527372078
2.8,0.00451372699735522,95,0,85.2123937598137,-21.668329418686,20.5791209296296,20.5789821835956,2,5,3.3,0.00457852518278794,93,0,74.1769441920499,-32.6799715422589,18.7286584956658,18.7290629338881,4,5.83804527372078,9.01473327236837
2.2,0.00441538972392898,97,0,95.2050561710663,-10.4777997866019,20.4096447645013,20.4061892178187,2,6,2.8,0.00451372699735522,95,0,85.2123937598137,-21.668329418686,20.5791209296296,20.5789821835956,5,9.01473327236837,7.2072863856108
2.2,0.00427789204884138,94,0,105.037972483017,0.539739076028974,18.3774788405749,18.3735857883998,2,7,2.2,0.00441538972392898,97,0,95.2050561710663,-10.4777997866019,20.4096447645013,20.4061892178187,6,7.2072863856108,7.69810148514921
2.8,0.00432235459942991,91,326.5,115.436294667953,11.0435862528827,18.8517080692886,18.8543558197498,2,8,2.2,0.00427789204884138,94,0,105.037972483017,0.539739076028974,18.3774788405749,18.3735857883998,7,7.69810148514921,5.09074156871305
3.3,0.00418202540226603,85,703,127.092887198392,20.6182651291092,19.01858741314,19.0180809683288,2,9,2.8,0.00432235459942991,91,326.5,115.436294667953,11.0435862528827,18.8517080692886,18.8543558197498,8,5.09074156871305,3.23190142634591
5.6,0.00410344419720972,71,786.5,140.6704301729,28.7003964653186,18.55195215105,18.5470015654123,2,10,3.3,0.00418202540226603,85,703,127.092887198392,20.6182651291092,19.01858741314,19.0180809683288,9,3.23190142634591,1.16927608081798
7.8,0.00410154767846116,61,837,156.579659102447,34.5479123589936,20.9962718388156,20.4212440715827,2,11,5.6,0.00410344419720972,71,786.5,140.6704301729,28.7003964653186,18.55195215105,18.5470015654123,10,1.16927608081798,0.652248530232907
10,0.00397815764233527,51,859,174.474517599657,37.3597179859888,23.7662763326337,18.3663443623903,2,12,7.8,0.00410154767846116,61,837,156.579659102447,34.5479123589936,20.9962718388156,20.4212440715827,11,0.652248530232907,0
12.2,0.00397207922815568,44,853,192.927505332439,36.6330960251485,26.5331651577214,19.1009987456892,2,13,10,0.00397815764233527,51,859,174.474517599657,37.3597179859888,23.7662763326337,18.3663443623903,12,0,0
13.9,0.00403602363604384,40,818,210.132745302595,32.5067836535116,28.4580327945506,19.9910237577815,2,14,12.2,0.00397207922815568,44,853,192.927505332439,36.6330960251485,26.5331651577214,19.1009987456892,13,0,0
13.9,0.0039344847740752,39,756.5,225.085114251999,25.6574932259801,28.3526440878728,20.114342943601,2,15,13.9,0.00403602363604384,40,818,210.132745302595,32.5067836535116,28.4580327945506,19.9910237577815,14,0,0
13.9,0.0039344847740752,39,654,237.814033069107,16.8924940975977,26.178857397899,18.3532477139165,2,16,13.9,0.0039344847740752,39,756.5,225.085114251999,25.6574932259801,28.3526440878728,20.114342943601,15,0,0
12.2,0.00388124137468143,43,294.5,248.878694574979,6.88424425809119,20.7972516014053,20.2922594991152,2,17,13.9,0.0039344847740752,39,654,237.814033069107,16.8924940975977,26.178857397899,18.3532477139165,16,0,0
10.6,0.00397855074685992,49,0,258.964908149826,-3.87125492625462,20.4721304482605,20.4672417809468,2,18,12.2,0.00388124137468143,43,294.5,248.878694574979,6.88424425809119,20.7972516014053,20.2922594991152,17,0,2.38413709547381
9.4,0.00397084026417446,53,0,268.770065688512,-14.9982395070596,19.8268081760037,19.8202451510675,2,19,10.6,0.00397855074685992,49,0,258.964908149826,-3.87125492625462,20.4721304482605,20.4672417809468,18,2.38413709547381,3.38394219675777
7.8,0.0040338731143653,60,0,279.062412057251,-26.1629126328443,20.9042317291304,20.9069973811363,2,20,9.4,0.00397084026417446,53,0,268.770065688512,-14.9982395070596,19.8268081760037,19.8202451510675,19,3.38394219675777,4.99070013728416
6.7,0.00399026401781166,64,0,290.8471340162,-36.9780709990986,20.1742787158237,20.1680600029201,2,21,7.8,0.0040338731143653,60,0,279.062412057251,-26.1629126328443,20.9042317291304,20.9069973811363,20,4.99070013728416,4.73781647100227
6.1,0.0040081105168508,67,0,305.620698638959,-46.8527745917591,18.3219843293196,18.3187755065577,2,22,6.7,0.00399026401781166,64,0,290.8471340162,-36.9780709990986,20.1742787158237,20.1680600029201,21,4.73781647100227,5.21856495423646
5.6,0.00398711324691436,69,0,325.459100842206,-54.732424519076,18.6588588912917,18.6604037095276,2,23,6.1,0.0040081105168508,67,0,305.620698638959,-46.8527745917591,18.3219843293196,18.3187755065577,22,5.21856495423646,4.80883704999544
5,0.00399038583246468,72,0,8.38670428580652,-58.5348119721622,19.5766248468411,19.578267391646,2,0,5.6,0.00398711324691436,69,0,325.459100842206,-54.732424519076,18.6588588912917,18.6604037095276,23,4.80883704999544,5.97037792247009
4.4,0.00387891555048088,73,0,19.5587715402995,-57.4285420614556,18.6718925686007,18.6679521999966,2,1,5,0.00399038583246468,72,0,8.38670428580652,-58.5348119721622,19.5766248468411,19.578267391646,0,5.97037792247009,5.66787559366687
5,0.003878850525405,70,0,43.0398321657227,-51.5609415281205,18.4619340229153,18.4594821276322,2,2,4.4,0.00387891555048088,73,0,19.5587715402995,-57.4285420614556,18.6718925686007,18.6679521999966,1,5.66787559366687,5.21806307218028
4.4,0.00377199940679818,71,0,60.5356545612429,-42.7387396183282,19.7249152342984,19.7273420745687,2,3,5,0.003878850525405,70,0,43.0398321657227,-51.5609415281205,18.4619340229153,18.4594821276322,2,5.21806307218028,6.39434236036987
4.4,0.00377199940679818,71,0,73.8863316130069,-32.4124088303012,18.3960524653973,18.3923212371362,2,4,4.4,0.00377199940679818,71,0,60.5356545612429,-42.7387396183282,19.7249152342984,19.7273420745687,3,6.39434236036987,6.00068666198664
4.4,0.00366511978607312,69,0,84.9378180531845,-21.410700619173,19.9758283673235,19.9773098654851,2,5,4.4,0.00377199940679818,71,0,73.8863316130069,-32.4124088303012,18.3960524653973,18.3923212371362,4,6.00068666198664,7.42953104045123
4.4,0.00361169366597191,68,0,94.9455018028521,-10.2201030218024,18.8733660211414,18.8687817640267,2,6,4.4,0.00366511978607312,69,0,84.9378180531845,-21.410700619173,19.9758283673235,19.9773098654851,5,7.42953104045123,5.97957364506288
4.4,0.00361169366597191,68,0,104.791522587785,0.805958571516338,19.1448266558923,19.1454319424353,2,7,4.4,0.00361169366597191,68,0,94.9455018028521,-10.2201030218024,18.8733660211414,18.8687817640267,6,5.97957364506288,5.75199516135642
5,0.00348878976078427,63,321.5,115.203950291464,11.3258082497428,18.8713402223893,18.8672168991249,2,8,4.4,0.00361169366597191,68,0,104.791522587785,0.805958571516338,19.1448266558923,19.1454319424353,7,5.75199516135642,4.0642831676061
6.1,0.00340660856260132,57,695,126.882084567906,20.9228184994233,20.0394693785768,20.0431144729777,2,9,5,0.00348878976078427,63,321.5,115.203950291464,11.3258082497428,18.8713402223893,18.8672168991249,8,4.0642831676061,3.14693733294774
7.8,0.00342545975629394,51,780,140.499408949567,29.0308055658386,19.7063483253786,19.6718765581471,2,10,6.1,0.00340660856260132,57,695,126.882084567906,20.9228184994233,20.0394693785768,20.0431144729777,9,3.14693733294774,0.748020998351012
10,0.00327243622962416,42,830.5,156.479234994818,34.9011676777214,22.2500666102104,20.6119781754548,2,11,7.8,0.00342545975629394,51,780,140.499408949567,29.0308055658386,19.7063483253786,19.6718765581471,10,0.748020998351012,0.0704317711039435
12.2,0.00333676743062271,37,853,174.476695222965,37.7224836185043,25.5919078652133,20.0573809660101,2,12,10,0.00327243622962416,42,830.5,156.479234994818,34.9011676777214,22.2500666102104,20.6119781754548,11,0.0704317711039435,0
13.9,0.00332594264670474,33,848.5,193.039423555434,36.9846251240019,28.2233671590619,19.3524512015911,2,13,12.2,0.00333676743062271,37,853,174.476695222965,37.7224836185043,25.5919078652133,20.0573809660101,12,0,0
15.6,0.00326134214875275,29,813.5,210.328167675451,32.8301087559137,29.9452661586371,20.5059296894915,2,14,13.9,0.00332594264670474,33,848.5,193.039423555434,36.9846251240019,28.2233671590619,19.3524512015911,13,0,0
16.1,0.00325118287209586,28,748.5,225.328219211485,25.9468008022977,30.0213176960264,19.4607618845738,2,15,15.6,0.00326134214875275,29,813.5,210.328167675451,32.8301087559137,29.9452661586371,20.5059296894915,14,0,0
15.6,0.00326134214875275,29,644.5,238.080290051218,17.1509206526862,27.8035432306498,20.6845973732202,2,16,16.1,0.00325118287209586,28,748.5,225.328219211485,25.9468008022977,30.0213176960264,19.4607618845738,15,0,0
14.4,0.00333144902901677,32,290,249.157337315705,7.11900776047967,22.5010368778569,20.226738519896,2,17,15.6,0.00326134214875275,29,644.5,238.080290051218,17.1509206526862,27.8035432306498,20.6845973732202,16,0,0
12.8,0.0032829962844162,35,0,259.254269583645,-3.65163639819907,19.2705990715713,19.2536146919453,2,18,14.4,0.00333144902901677,32,290,249.157337315705,7.11900776047967,22.5010368778569,20.226738519896,17,0,0.95817616925254
11.1,0.00327003337942302,39,0,269.073456553261,-14.7846160249406,18.3314340692138,18.3257491837848,2,19,12.8,0.0032829962844162,35,0,259.254269583645,-3.65163639819907,19.2705990715713,19.2536146919453,18,0.95817616925254,2.17965114069834
10,0.00327243622962416,42,0,279.385227708525,-25.9449780567614,19.9599607559743,19.9614571956994,2,20,11.1,0.00327003337942302,39,0,269.073456553261,-14.7846160249406,18.3314340692138,18.3257491837848,19,2.17965114069834,4.16690869209492
8.9,0.00332867185485878,46,0,291.192723612285,-36.7432366503763,20.0983724980407,20.0988502210831,2,21,10,0.00327243622962416,42,0,279.385227708525,-25.9449780567614,19.9599607559743,19.9614571956994,20,4.16690869209492,3.90150260523778
7.8,0.00329041735524255,49,0,305.978354506636,-46.5854183987012,20.7221533408439,20.7258223785882,2,22,8.9,0.00332867185485878,46,0,291.192723612285,-36.7432366503763,20.0983724980407,20.0988502210831,21,3.90150260523778,4.73685161696449
7.2,0.00341670566300784,53,0,325.77096286908,-54.4178992154973,18.0073070448459,18.0053932099549,2,23,7.8,0.00329041735524255,49,0,305.978354506636,-46.5854183987012,20.7221533408439,20.7258223785882,22,4.73685161696449,5.00787907931838
6.7,0.00330079776307457,53,0,8.25183005635413,-58.1760854207063,19.7235220926704,19.7262223639821,2,0,7.2,0.00341670566300784,53,0,325.77096286908,-54.4178992154973,18.0073070448459,18.0053932099549,23,5.00787907931838,5.89442602098557
6.7,0.00330079776307457,53,0,19.443416051411,-57.0682682144781,19.6347689314227,19.6332186692118,2,1,6.7,0.00330079776307457,53,0,8.25183005635413,-58.1760854207063,19.7235220926704,19.7262223639821,0,5.89442602098557,4.90177062982611
6.1,0.00328644685876268,55,0,42.7804584910501,-51.2330639023968,20.3767152253253,20.38063588576,2,2,6.7,0.00330079776307457,53,0,19.443416051411,-57.0682682144781,19.6347689314227,19.6332186692118,1,4.90177062982611,5.49584788486485
5.6,0.00329003437063629,57,0,60.2406023749634,-42.4446148537919,18.6328011140905,18.6283052385347,2,3,6.1,0.00328644685876268,55,0,42.7804584910501,-51.2330639023968,20.3767152253253,20.38063588576,2,5.49584788486485,5.30286992102863
5.6,0.0032320145376309,56,0,73.5973411090698,-32.1403943585125,19.5574345092696,19.5591896748441,2,4,5.6,0.00329003437063629,57,0,60.2406023749634,-42.4446148537919,18.6328011140905,18.6283052385347,3,5.30286992102863,5.88415111778771
5,0.00321047247210243,58,0,84.6639534438974,-21.1488441275045,18.4709975106267,18.4665895106485,2,5,5.6,0.0032320145376309,56,0,73.5973411090698,-32.1403943585125,19.5574345092696,19.5591896748441,4,5.88415111778771,5.29194436590125
5,0.0030992148968888,56,0,94.6861211450573,-9.95841948339327,18.5781489113758,18.5778768914931,2,6,5,0.00321047247210243,58,0,84.6639534438974,-21.1488441275045,18.4709975106267,18.4665895106485,5,5.29194436590125,5.17765715113186
5,0.0029879969129555,54,0,104.544920789384,1.07595088021271,19.9444991357103,19.9457954646279,2,7,5,0.0030992148968888,56,0,94.6861211450573,-9.95841948339327,18.5781489113758,18.5778768914931,6,5.17765715113186,7.06901771873083
5,0.0029879969129555,54,18.5,114.971281603114,11.6116357816563,18.6511840164053,18.6462690433749,2,8,5,0.0029879969129555,54,0,104.544920789384,1.07595088021271,19.9444991357103,19.9457954646279,7,7.06901771873083,5.17686988361989
5.6,0.00288412153151096,50,35.5,126.670986901703,21.2308651936252,20.6668701141804,20.6687625095583,2,9,5,0.0029879969129555,54,18.5,114.971281603114,11.6116357816563,18.6511840164053,18.6462690433749,8,5.17686988361989,6.43459270522717
7.2,0.00289857308715988,45,37.5,140.328523053168,29.3646306788528,18.7840232360885,18.7790622493552,2,10,5.6,0.00288412153151096,50,35.5,126.670986901703,21.2308651936252,20.6668701141804,20.6687625095583,9,6.43459270522717,3.60879324113676
8.3,0.00291622682549144,42,42.5,156.380104054172,35.2576935035021,19.5649907798027,19.5712875134896,2,11,7.2,0.00289857308715988,45,37.5,140.328523053168,29.3646306788528,18.7840232360885,18.7790622493552,10,3.60879324113676,2.22521091039088
10,0.00280283867781113,36,42.5,174.482069612697,38.0880978948048,18.7737586560915,18.7643164283535,2,12,8.3,0.00291622682549144,42,42.5,156.380104054172,35.2576935035021,19.5649907798027,19.5712875134896,11,2.22521091039088,0.892044675405012
11.1,0.00276471510996896,33,140,193.156303543609,37.3382006944336,20.1355511893719,20.1403761372647,2,13,10,0.00280283867781113,36,42.5,174.482069612697,38.0880978948048,18.7737586560915,18.7643164283535,12,0.892044675405012,1.33922066138426
11.7,0.00278977410854321,32,187,210.529217883267,33.1545406186822,20.0160873952352,19.0870343460031,2,14,11.1,0.00276471510996896,33,140,193.156303543609,37.3382006944336,20.1355511893719,20.1403761372647,13,1.33922066138426,0.040148290185605
12.2,0.00279324000371257,31,83,225.576657273475,26.2364719305688,19.1410267034972,19.0589301107722,2,15,11.7,0.00278977410854321,32,187,210.529217883267,33.1545406186822,20.0160873952352,19.0870343460031,14,0.040148290185605,0.0452174186701295
11.7,0.00287735785714056,33,28,238.351249047292,17.4092832766447,20.3987140342095,20.4037707973824,2,16,12.2,0.00279324000371257,31,83,225.576657273475,26.2364719305688,19.1410267034972,19.0589301107722,15,0.0452174186701295,1.67889318071079
11.1,0.00293306375508575,35,12.5,249.440086032809,7.35355737464484,20.8032335076677,20.804116176309,2,17,11.7,0.00287735785714056,33,28,238.351249047292,17.4092832766447,20.3987140342095,20.4037707973824,16,1.67889318071079,2.74791650446702
10,0.00288105594524118,37,0,259.547277957547,-3.43216966046023,19.8708138908493,19.8638747996052,2,18,11.1,0.00293306375508575,35,12.5,249.440086032809,7.35355737464484,20.8032335076677,20.804116176309,17,2.74791650446702,3.3799198523672
8.9,0.00303780842884304,42,0,269.380152221276,-14.5709135782509,20.2395614788914,20.2417764013228,2,19,10,0.00288105594524118,37,0,259.547277957547,-3.43216966046023,19.8708138908493,19.8638747996052,18,3.3799198523672,4.00969709932781
8.3,0.00298599413530837,43,0,279.711045869666,-25.7265850462183,18.4631017946642,18.4564921941109,2,20,8.9,0.00303780842884304,42,0,269.380152221276,-14.5709135782509,20.2395614788914,20.2417764013228,19,4.00969709932781,3.8327374997496
7.2,0.00296329270334014,46,0,291.54091497934,-36.5074312988112,19.3409820264598,19.3468140314247,2,21,8.3,0.00298599413530837,43,0,279.711045869666,-25.7265850462183,18.4631017946642,18.4564921941109,20,3.8327374997496,4.3885630864204
6.7,0.00311302502706569,50,0,306.337939996544,-46.3165047401299,18.4813863323859,18.4743766897957,2,22,7.2,0.00296329270334014,46,0,291.54091497934,-36.5074312988112,19.3409820264598,19.3468140314247,21,4.3885630864204,4.11390055868034
6.7,0.00311302502706569,50,0,326.084161905826,-54.1013175056957,18.9268412015322,18.9292890626681,2,23,6.7,0.00311302502706569,50,0,306.337939996544,-46.3165047401299,18.4813863323859,18.4743766897957,22,4.11390055868034,4.64294688923443
6.1,0.0031062908575135,52,0,8.11420575978965,-57.8149733087758,18.3968882346433,18.3923035822306,2,0,6.7,0.00311302502706569,50,0,326.084161905826,-54.1013175056957,18.9268412015322,18.9292890626681,23,4.64294688923443,4.36023949662041
5.6,0.00311600716815975,54,0,19.3337775872348,-56.7047650901627,19.4702580068932,19.4725641719287,2,1,6.1,0.0031062908575135,52,0,8.11420575978965,-57.8149733087758,18.3968882346433,18.3923035822306,0,4.36023949662041,5.68925264981802
5,0.0030992148968888,56,0,42.5262917609969,-50.9010826978649,18.5121995821946,18.5082000718763,2,2,5.6,0.00311600716815975,54,0,19.3337775872348,-56.7047650901627,19.4702580068932,19.4725641719287,1,5.68925264981802,5.31568876257709
