outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,setpoint,month,hour,totCLG
26.9333333333333,0.00903240741066523,39.8333333333333,601,280.356564316531,24.3681676621726,22.3493548088072,22.3450181421058,6,18,3.92410001326984
25.3166666666667,0.00924278105861148,44.8333333333333,412.666666666667,289.363723713044,13.5424341666136,21.7347685525718,21.7322573107857,6,19,3.14588273154548
23.2,0.00930738393499497,51.25,84.25,299.490336629236,2.4927469327031,23.4101552579865,23.4101552579907,6,20,1.64493721071008
20.825,0.00926933849547923,59,0,309.723162730206,-6.73311716812954,23.4718640206141,23.4719126616842,6,21,0
19.575,0.00930737144460436,64,0,321.228172477479,-14.5983883930739,23.5564139449801,23.5565719481959,6,22,0
18.175,0.00939515914800253,70.5,0,334.2374099413,-20.5921231850542,22.401755343588,22.4017552663005,6,23,0.0270866537407334
17.525,0.00940214631586233,73.5,0,11.4388057796715,-24.2015104988893,23.9120961457397,23.9120969195284,6,0,0
16.55,0.00947104839785115,78.75,0,3.68644907299627,-24.9616406341973,23.5239262205671,23.5237320450669,6,1,0
16.1,0.00946613332309545,81,0,19.762165381001,-22.4857457338966,21.2356446211331,21.2356446190635,6,2,0.0905377477855102
15.9333333333333,0.00948172873635503,82,0,33.4102205329166,-17.4590036167915,21.7127852599642,21.7127966630163,6,3,0
15.35,0.0094960735157001,85.25,0,46.4960280879207,-9.652242287481,23.4527126409025,23.4527126438061,6,4,0
15.4583333333333,0.0094779494606542,84.5,0,57.1303344239426,-0.840111228465603,22.2174861498827,22.2174861444188,6,5,0.00842726206789846
16.1,0.00946613332309546,81,306.166666666667,66.7478135152244,9.04817514382456,22.3989333312903,22.3989366619129,6,6,0
16.65,0.00950168007904109,78.5,454,76.5709501108956,20.5648290872526,23.854608654244,23.8546086542447,6,7,0.0141010745234512
18.05,0.00945474367820909,71.5,400,85.7206215160482,31.6300990065517,23.895015917319,23.8950159175307,6,8,0
20,0.00940825734710722,63,457,95.8329732319423,42.8266583095634,23.2958546003467,23.2958546003275,6,9,0.168232297868497
22.2,0.00940182960184266,55,624,108.485683376678,53.7774910864407,22.723601092826,22.723600770522,6,10,1.32030193518282
24.45,0.00939923081935908,48,741,127.124850561142,63.7171441580131,23.7477749825789,23.7477750763507,6,11,2.99511875248094
26.7,0.00951301389253007,42.5,580,158.501216671123,70.6183395083232,22.486307065245,22.4862972263711,6,12,4.38160108877257
28.9,0.00954433201947378,37.5,539,200.912785168784,70.6781618612418,21.4980865377081,21.4980371312409,6,13,5.8400866684655
30.3,0.00951750167263123,34.5,501,232.524640014974,63.8487014682504,21.9777774568312,21.977993009915,6,14,6.45528870481175
30.6,0.00954231799842439,34,438,251.295124182867,53.9342396167411,21.88950444479,21.8893083180292,6,15,5.949596498986
30.3,0.00965757821424031,35,763,264.004197626656,42.9911603022818,22.6747401073689,22.6748954745927,6,16,6.04769905111262
29.7,0.00973162934433026,36.5,738,274.139891643639,31.795035154846,21.2024370523575,21.2024304091533,6,17,6.34190391086754
28.3,0.00971203152235556,39.5,646,283.296462883311,20.725733909922,21.2069280493144,21.2069335386326,6,18,4.84937351742594
26.4,0.00979047539363398,44.5,498,292.346504458757,10.0619411812754,21.5002793343875,21.5003537469401,6,19,3.65565449168067
24.2583333333333,0.00989658856555584,51.0833333333333,0,302.72147235344,-0.701089413303775,23.8423147878862,23.8423147878862,6,20,1.50015629496068
22.0166666666667,0.00992541056940698,58.6666666666667,0,313.337772649262,-9.53212104140251,23.4332652528658,23.4332652528632,6,21,0.00370605338085877
20.4583333333333,0.00998223462328441,64.9166666666667,0,325.331125297525,-16.8434253002866,23.1313670889436,23.1313670789415,6,22,0
19.3583333333333,0.0100434049472155,69.9166666666667,0,338.837986188699,-22.1012976380274,23.9107366839172,23.9107366850325,6,23,0
18.55,0.0100730291880525,73.75,0,6.49050378673287,-24.8230651095615,23.9952801333056,23.9952803680256,6,0,0
17.6583333333333,0.0100618564540632,77.9166666666667,0,8.67745710128601,-24.6084739518282,23.9623645809924,23.9623644202471,6,1,0
16.8666666666667,0.0100719587385765,82,0,24.4372220302319,-21.1371856234422,21.4502597340568,21.4502597340567,6,2,0.11764425733834
16.25,0.0100682258770817,85.25,0,38.6357196072458,-14.7737408767802,23.8754364133591,23.8754364133594,6,3,0.000627784321190396
15.725,0.0100788168663567,88.25,0,50.170538308146,-6.92532398164765,22.5913771477106,22.5913771477033,6,4,0.0173949260294729
15.6,0.0100834680797679,89,29.3333333333333,61.2349616430258,3.10584582720951,21.2222595521697,21.2222595521697,6,5,0.0419511855771603
16.0166666666667,0.0100647657472488,86.5,92,70.5690680193257,13.3331254521074,21.9354627117465,21.9354627117472,6,6,0
17.1083333333333,0.0100398921360505,80.5,336.666666666667,80.3397964178735,25.075693589957,23.6855123399868,23.6855123399868,6,7,0.0106723525968591
18.7583333333333,0.0100550505029267,72.6666666666667,655.083333333333,89.7620749971954,36.2319258427194,23.5043049347482,23.5043049347482,6,8,0.0146139197883334
21.1,0.00991692552658811,62,731.5,101.702896580334,48.3003103064194,21.0070462670393,21.0070462670393,6,9,1.42718896123727
23.5333333333333,0.0100645027207127,54.25,719.25,118.26973895161,59.7170668402095,23.3783637848745,23.4095477252623,6,11,2.52533788563507
26.2833333333333,0.00996272945123497,45.5833333333333,606.25,143.362332015635,68.2769562581003,21.8346909702525,21.7353922655526,6,12,4.27727615196625
28.4416666666667,0.010087534222998,40.6666666666667,701.333333333333,183.170415695946,71.6229652993736,21.292799413488,21.1923666952977,6,13,5.63219712435238
30.0916666666667,0.0100490269880377,36.8333333333333,775.166666666667,221.178251374232,67.2554208892109,21.6823251341691,21.7894449580613,6,14,7.08299974418029
31.1,0.0101163501693493,35,708.833333333333,244.400756119929,58.2675182473189,21.5068534523675,21.3081610837887,6,15,6.77210705946202
31.0583333333333,0.0101164064342979,35.0833333333333,616.666666666667,259.062287567531,47.6222312657823,22.3802351319199,22.4511570745017,6,16,7.86019875243528
30.5,0.0101251342763056,36.25,436.5,270.022555166126,36.4747029225039,22.316100855712,22.2566533879537,6,17,5.24199644435476
29.2666666666667,0.0102365874538396,39.3333333333333,262.25,279.463400621941,25.3150983992448,22.1728751741497,22.143867024082,6,18,4.0568643219676
27.4333333333333,0.0103342525682119,44.1666666666667,204.333333333333,289.234374010512,13.5622135567523,23.6602952676725,23.6602953450372,6,19,2.86494231273628
25.2166666666667,0.0105068814776585,51.1666666666667,67,298.555797586884,3.31887792735334,22.2616726606701,22.2616725445122,6,20,1.44819274639773
22.9333333333333,0.0104733179004419,58.5,0,308.698770717116,-6.01397661647057,21.8515494022598,21.8515436070515,6,21,0.201147392789546
21.0166666666667,0.0105667137585756,66.3333333333333,0,320.084091014715,-14.0285717416311,21.1445437566404,21.1445434320321,6,22,0.0304679415162729
20.3166666666667,0.0105526244419849,69.1666666666667,0,332.968047308978,-20.2203466865799,21.6574805374637,21.6574979476631,6,23,0
18.7166666666667,0.0104962393881521,76,0,12.7989098088894,-24.0853953462228,21.7170726079369,21.7175280422609,6,0,0
17.7,0.0105606151149384,81.5,0,2.32068572574611,-25.1121380571787,21.0878944392644,21.0877754611117,6,1,0
17.075,0.0105562670922686,84.75,0,18.4920746072047,-22.9111366174217,23.1069327457461,23.1069327550759,6,2,0.00748428263114057
16.5,0.0105682297459628,88,0,33.367512818463,-17.5885501905489,21.0229066649702,21.0229066643172,6,3,0.101152274748713
15.8916666666667,0.0105408900904402,91.25,0,46.4771150187217,-9.78675396285169,22.8327620407041,22.8327620408381,6,4,0
15.6,0.0105443405163087,93,0,57.1280976647598,-0.975890084594619,22.2242731156619,22.2242686123535,6,5,0
16.0583333333333,0.0105666376051827,90.5,358.416666666667,66.7581935738528,8.91276547125284,21.7468401428273,21.7468400244401,6,6,0
17.1583333333333,0.0105281934287851,84.0833333333333,546.833333333333,75.8422992095544,19.523040196708,22.957379172434,22.9573791724377,6,7,0.0214486315752297
18.2583333333333,0.0104555579857993,77.9166666666667,665.5,84.9638807909555,30.5652016285776,21.9608312651102,21.9608312651099,6,8,0.162928720481135
19.8166666666667,0.0104762234292391,70.8333333333333,755.666666666667,94.9546813278524,41.7627750262558,21.3110167578799,21.3110163734875,6,9,0.805160499079513
22.0166666666667,0.0104414804519666,61.6666666666667,826.25,107.297096967767,52.7534878130634,22.6066946701889,22.6066946835379,6,10,2.37780790732705
24.2583333333333,0.0104875911746328,54.0833333333333,876,125.184030086936,62.8270969224986,21.4946418068494,21.4946107274311,6,11,3.69702989457896
26.95,0.0104646457667579,46,905,158.318346241518,70.4969484581082,23.6503160870439,23.6503161070612,6,12,4.5250812469395
28.85,0.0104193917925909,41,905,200.55513173862,70.6118986548993,22.9995388001785,22.9993710361443,6,13,5.82637021286971
30,0.010455343633703,38.5,880,232.218197109685,63.8349139258075,23.5430938075861,23.5432274757431,6,14,6.63101608559395
30.85,0.0104054269082418,36.5,832,251.065113214354,53.9447038280205,23.2884433125958,23.2879831911634,6,15,6.31757056765519
30.85,0.0104054269082418,36.5,763,263.820348775882,43.0101920394588,23.4208881299617,23.4210413238596,6,16,5.98889696500801
30,0.010455343633703,38.5,675,273.981777407205,31.814650851825,22.8989138698957,22.8988573309658,6,17,5.43486673014775
28.6,0.0105216875362679,42,564,283.152176046286,20.7409459592506,23.1312225021616,23.1312819235911,6,18,4.10374863220222
26.4,0.0105736033496477,48,394,292.208760571696,10.0688016448963,23.0659936103468,23.0659906173533,6,19,2.9910354030552
24.15,0.0105981251245822,55,0,301.752691543715,0.0833683019075277,21.9628435834117,21.9628435834114,6,20,1.56541340959608
22.5,0.0106403654212081,61,0,312.268763661643,-8.86855782368713,22.594945483502,22.5949454835023,6,21,0.0558752601393803
21.15,0.0106823359695269,66.5,0,324.138544919302,-16.3457888496936,23.6195818727879,23.6195818728295,6,22,0.00184025729332499
19.6083333333333,0.0107600898365394,73.6666666666667,0,338.709537634394,-22.1667503440614,21.1636190217294,21.1636190217294,6,23,0.138939471538406
19.8916666666667,0.0101357476646647,68.25,0,6.603908927865,-24.9251796210158,22.501202326544,22.5012023265455,7,0,0.00574046907513101
19.2583333333333,0.0102702506104892,71.9166666666667,0,8.59085664231114,-24.7302095097481,22.2982896482425,22.2982896435851,7,1,0
18.0083333333333,0.010592072232653,80.1666666666667,0,23.2168994263924,-21.6502257566049,23.7128474747282,23.7128474748996,7,2,0
18.0916666666667,0.0106036473067114,79.8333333333333,0,36.5399653999835,-16.0562919955444,22.8905500548876,22.89055005428,7,3,0
18.0083333333333,0.010592072232653,80.1666666666667,0,48.3398218324462,-8.48593496234065,23.9491086514397,23.9491086662309,7,4,0
17.8,0.0105622209344232,81,7.33333333333334,58.8001381043931,0.533628931209725,22.7556010186206,22.7556010185676,7,5,0.0273403902759333
18.0916666666667,0.0105248565540018,79.25,94,68.3106908937932,10.5659658076546,23.5219095519885,23.5219095527858,7,6,0
18.65,0.0104867674953283,76.25,161.333333333333,77.3619478363088,21.2681883222051,22.406441341739,22.406441341739,7,7,0.0555850618403419
19.5416666666667,0.0104806576273409,72.0833333333333,182.833333333333,86.5648378789411,32.3567454173316,22.6356669890815,22.6356669890815,7,8,0.0198032291860189
21.2833333333333,0.0104833769611638,64.75,276.666666666667,96.8202606825035,43.5494955945495,21.537312362826,21.5373123628247,7,9,0.764729283420026
23.3333333333333,0.0103299953990067,56.3333333333333,533.5,111.085878771532,55.3274595167723,22.9033850903103,22.9033850903113,7,10,1.78888053763777
25.0333333333333,0.0102876564889245,50.6666666666667,741.666666666667,131.21871420287,64.9559191265367,23.8888763193467,23.8888763261051,7,11,3.32446243519511
26.6666666666667,0.0103646825547601,46.3333333333333,484,164.972415412468,71.0170462983309,22.6020413038935,22.6020412543552,7,12,4.93045570370235
28.6666666666667,0.0103074692674383,41,416.833333333333,206.789646127815,69.8202353309668,22.4388584123426,22.4388427568652,7,13,4.74283671672633
29.8,0.010288442782777,38.3333333333333,392.833333333333,235.876772242159,62.3079362528223,23.3809975320583,23.3809982490778,7,14,5.97619725421905
29.55,0.0102511183539862,38.75,559.5,254.518431895323,51.2659191078936,21.2781412653561,21.2781411565929,7,15,5.85602182718579
29.4,0.010228076512023,39,472.333333333333,267.296652305891,39.2874596504747,23.6423986284663,23.642398628584,7,16,4.69710061414322
28.9416666666667,0.0104324586521055,40.8333333333333,271.75,277.779210519344,27.1711801819623,21.011620607568,21.0116206065405,7,17,4.37945617077151
26.7,0.0103094239628332,46,62.5,287.575755186693,15.3362141265272,22.5345872765983,22.5345872765983,7,18,2.18591246959352
25,0.0103355673296498,51,18.5,296.812720931452,4.96335186089102,23.0353909029624,23.0353909029624,7,19,0.674903768675321
23.9,0.0104375350287281,55,0,306.788609360366,-4.56172673278644,22.6972429405318,22.6972429405318,7,20,0.0753429663391173
22.2,0.010444707215546,61,0,317.944229507821,-12.8474489931443,22.4353759402356,22.4353759402356,7,21,0.00650348844452496
21.1,0.0104048039620298,65,0,330.577235644375,-19.4033987991748,21.9615385324441,21.9615385324441,7,22,0.012810691663521
20,0.0104712182534636,70,0,344.675321406866,-23.6800868018388,22.8047393953747,22.8047393953747,7,23,0
20,0.0104712182534636,70,0,0.318149204068609,-25.2708830408913,23.7394582271175,23.7394582271175,7,0,0
19.4,0.0103749700347973,72,0,14.7737574873992,-23.8562359992152,23.0475534501513,23.0475534501513,7,1,0
18.3,0.0103580148219626,77,0,28.9340629867717,-19.6738143568773,23.8402004133459,23.8402004133461,7,2,0
17.75,0.0102971969401719,79.25,0,42.6241172838875,-12.5633567074462,22.4982614322826,22.5330867724751,7,4,0.13750268869945
17.2,0.0102799608368961,81.9166666666667,0,53.7249778267726,-4.20694380698508,21.3450316257372,21.3303850205484,7,5,0
17.2,0.0101630460150448,81,110.25,63.6624446075988,5.36850555634603,22.6000269709054,22.6357856319917,7,6,0.0354772077145319
17.2916666666667,0.0101590065708267,80.5,205.333333333333,72.8829472508501,15.7753336048897,23.0505729440352,23.0663576969185,7,7,0.00214405275000539
18.5833333333333,0.0100828330455451,73.6666666666667,315.666666666667,82.6937463264694,27.6313885568069,21.4422509651859,21.4422509650145,7,8,0.12366557473965
20.55,0.0100135784156752,64.75,597.5,93.24162033074,39.7518844945669,23.3326831127764,23.3326831128241,7,9,0.600378021197844
22.75,0.00995100063542099,56.25,812.25,105.04049551612,50.8094995023588,22.1971837041454,22.1971536993203,7,10,1.60632459586419
25.1666666666667,0.00995512349007047,48.6666666666667,694.666666666667,123.383203145958,61.9012747210878,23.6948998239001,23.694899844536,7,11,3.03955948438472
27.4333333333333,0.00989845679722306,42.3333333333333,593.666666666667,151.865670025607,69.5605815278864,21.9211628009042,21.9211316217767,7,12,5.07170822788106
29.4666666666667,0.00991147133480914,37.6666666666667,830,193.388861671789,71.058331472694,21.1872857542443,21.1831534387072,7,13,6.23446797653816
30.7666666666667,0.0098269019982796,34.6666666666667,861.666666666667,227.685821364818,65.2249257961963,21.6446337071601,21.6584134333497,7,14,7.06151602356062
31.3,0.00983798559801575,33.6666666666667,860.5,248.214241512571,55.6854403547545,21.2621095812559,21.2484988110972,7,15,7.3184549817378
31.45,0.00984867665741211,33.4166666666667,594.25,262.672646886382,43.9381272700455,23.8511857118162,23.8511860053957,7,16,6.65900677319485
30.55,0.00979892109465118,35,511,273.799790782649,31.8157617002424,21.0491132235693,21.0491119825701,7,17,5.14096304082363
29.15,0.00981665582559653,38,242,282.9868647317,20.7370943032664,21.3438231590711,21.3440052995485,7,18,4.44710059002003
27.5,0.00985827101000075,42,82,292.052279147288,10.055500597039,21.0372568570897,21.0372298379085,7,19,2.85980152793053
25.55,0.00994021992129077,47.5,0,301.600399946804,0.0564761106326933,21.6486819844539,21.6486819878287,7,20,1.44098687925347
23.3,0.00996800639564022,54.5,0,312.118881410581,-8.91314258346223,21.0342825864426,21.0342825864422,7,21,0.306724626443449
21.5583333333333,0.00992551330417021,60.3333333333333,0,325.051249495723,-16.9541384467157,22.9273477967403,22.9273477967403,7,22,0.065188493989282
20.8083333333333,0.00992405880845389,63.1666666666667,0,338.575378974756,-22.2588899238677,22.5509728186347,22.5509728185948,7,23,0
19.9,0.00993978841326737,66.9166666666667,0,6.71666809176952,-25.0544134182528,21.7366264331634,21.7366264331619,7,0,0.0251288428557069
18.7583333333333,0.00986762715437245,71.3333333333333,0,8.51131486461602,-24.8783089393724,21.5812420229283,21.5812420201601,7,1,0
17.6583333333333,0.00979951503210973,75.9166666666667,0,23.1731950587622,-21.8099084674874,21.2726117495089,21.2726117344441,7,2,0
16.5583333333333,0.00981228128453208,81.5,0,36.5279961520143,-16.2206532567213,22.1053249949534,22.1053249961521,7,3,0
15.1083333333333,0.00972797166173939,88.6666666666667,0,48.3527562996922,-8.65020069634021,21.0233787319311,21.0233787319124,7,4,0.0204482798105342
14.8,0.00967929780543526,90,16.6666666666667,59.6558529657513,1.1748548075349,22.8081039576276,22.8081039576474,7,5,0
15.4,0.00965002481015234,86.3333333333333,143.166666666667,69.1227094200081,11.2783952601794,22.4365642366488,22.4365642321532,7,6,0
16.6666666666667,0.00957342464049404,79,419.5,78.1733799805206,22.0261047137052,21.9243530664901,21.9243530664894,7,7,0
17.9333333333333,0.00954003160014746,72.6666666666667,735.666666666667,87.4349853446378,33.1362680216053,23.2333333428829,23.2333333428829,7,8,0.0412960416720059
19.8333333333333,0.00951016861603636,64.3333333333333,755.166666666667,97.8467140277864,44.3221004568724,23.5180478327059,23.5180478327063,7,9,0.280027139913059
22.25,0.00943093287924037,55,534.5,112.505292372555,56.0366429315716,21.7872957606901,21.7872957606896,7,10,1.74458598839656
24.45,0.00934954061566712,47.75,555.25,133.439329496787,65.4823206121146,22.5427141790649,22.5427141839662,7,11,3.38608605677148
26.65,0.00925814159793164,41.5,459.75,168.259335056263,71.0806634429827,22.3403245552131,22.3403223827778,7,12,3.87014474303652
28.475,0.0093715595210221,37.75,681,209.442045516338,69.2864027545714,22.0236513487739,22.0236334367032,7,13,4.98057836138357
29.275,0.00922866237974571,35.5,797.75,237.331365753037,61.4870349972333,23.517425383062,23.5174254154197,7,14,7.1514349856974
29.85,0.00920313283837917,34.25,592.25,254.256398188584,51.2499242407022,23.9474765119614,23.9474775045179,7,15,5.69767879990409
29.55,0.00917732493249983,34.75,534,266.208174503569,40.2120661377565,22.8793938877143,22.87939350322,7,16,5.66434394560078
28.575,0.00930021460012427,37.25,488.5,276.051898424635,29.0166440155813,21.5438260845631,21.543825511816,7,17,5.03781615226576
27.1,0.00939374728584135,41,380,285.149434386028,18.0086542129332,21.3690524678351,21.3690510505724,7,18,3.68430547559979
24.7833333333333,0.0093885140149842,47,111.333333333333,295.071612448524,6.6146772243592,22.7399061289199,22.7399061289199,7,19,1.78993729836799
22.5666666666667,0.00926220259289546,53,0,304.895617407102,-3.0920262357355,21.9856074102837,21.9856074102837,7,20,0.384322330933909
20.8666666666667,0.00929349285711845,59,0,315.832476836164,-11.6356442657501,21.8045591180036,21.8045591180036,7,21,0
19.6,0.00922351404807258,63.3333333333333,0,328.216595787203,-18.5409258920333,22.6507173114255,22.6507173114255,7,22,0
18.4833333333333,0.00925969594789688,68.1666666666667,0,342.10683891186,-23.25964806107,21.5415506885187,21.5415506885187,7,23,0.0381588899915411
17.8416666666667,0.00924145086284659,70.8333333333333,0,1.69023693856472,-25.4049908400588,23.0354756082446,23.0354756082446,7,0,0.00508463623170575
16.7,0.00922430858341678,76,0,14.7142761076594,-24.0228073252281,21.1670654707705,21.1670654707705,7,1,0.0763276870131351
16.7,0.00922430858341678,76,0,28.9117717536377,-19.8477723907601,21.1021715534439,21.1021715534437,7,2,0
15.6,0.00916373509127436,81,0,41.643633293217,-13.3651375872023,21.8595553643039,21.859555364304,7,3,0
15,0.00903302499464033,83,0,52.881395733517,-5.12829923114232,21.2321701411005,21.2321701410988,7,4,0
15.05,0.0090256539253459,82.6666666666667,211.166666666667,63.713053483096,5.20069027861572,23.5681660881662,23.5398178412076,7,6,0
15.7833333333333,0.00894454638159549,78.1666666666667,328.666666666667,73.7011696609717,16.5066796682897,22.187095420925,22.1870954177464,7,7,0.0548933749912299
16.9666666666667,0.00894579548375227,72.5,507.333333333333,82.7730755032983,27.4709056722498,21.5076459065607,21.5076457959441,7,8,0.0367938869214876
18.5833333333333,0.00871806954213151,63.8333333333333,727,92.4659575805274,38.6589191356606,22.2913551941431,22.2913569399974,7,9,0.405135743860345
20.3666666666667,0.00867191658294118,56.8333333333333,780,104.029784943483,49.7424302897754,22.2495833877331,22.2486544106484,7,10,1.0004474119799
22.5666666666667,0.00870105884930647,49.8333333333333,824,120.034264495022,60.1411500892255,23.1862096832856,23.1862904497677,7,11,2.66373599530617
24.7833333333333,0.00861218154935022,43.1666666666667,776.666666666667,145.991435855175,68.4208687375163,22.220486793509,22.2194210367444,7,12,3.92560403546866
27.1,0.00869678914003469,38,795,189.543854174807,71.1084780020846,23.8554221683131,23.8554223711577,7,13,4.57189715233719
28.45,0.00860380936662904,34.75,820.5,225.052462042711,65.8299937364978,23.7394205259973,23.7359550627445,7,14,4.96613557110402
28.9,0.00864115177664893,34,726.25,246.541082237873,56.5131293588409,23.8511100539806,23.8542429495323,7,15,5.33057428245008
28.9,0.00864115177664893,34,663.25,260.49400525472,45.7665851485476,22.0381357241686,22.0380036083666,7,16,6.13400324772598
28.475,0.00861648243621158,34.75,697.25,271.179395205517,34.5981698284479,21.8756371304175,21.8707326263507,7,17,4.87636146470187
26.8333333333333,0.00855978367833918,38,631.166666666667,281.294904353918,22.5411624196013,23.6601022632726,23.6601022885187,7,18,3.81387008693487
25.1833333333333,0.0085985014997895,42.0833333333333,221.75,291.110446804754,10.891011388582,21.6300923908233,21.6300923901211,7,19,2.38761830079165
23.1916666666667,0.00853593658263039,47.0833333333333,15.5,300.605135400914,0.808352223727648,21.392629686755,21.3926296432804,7,20,0.976021522532741
21.2833333333333,0.00860937096172653,53.3333333333333,0,311.031101604086,-8.28148655889285,22.5615476619737,22.5615476619757,7,21,0.0421950785835135
19.75,0.00864035465088154,58.8333333333333,0,322.788464202006,-15.945002271655,23.7163882489658,23.7163882491924,7,22,0
18.6,0.00861179020035589,63,0,337.252565630303,-22.0253238774643,22.2075907067921,22.207590706791,7,23,0.0568451578874382
17.8,0.00857927448700217,66,0,8.09350675056388,-25.0892679406421,21.6472837832196,21.6472837565175,7,0,0
17.5,0.00861018955380626,67.5,0,7.17511650969723,-25.179391658635,21.2362184620349,21.2362184497399,7,1,0
16.9083333333333,0.00854881279928726,69.5833333333333,0,23.1426626720289,-21.9936830146271,23.7991795852555,23.7991795852954,7,2,0.00602337486581145
16.7,0.00848613784258382,70,0,36.5331124163113,-16.4065335609865,22.8086146859695,22.8086146829169,7,3,0
16.0583333333333,0.00848562631492636,72.9166666666667,0,48.3853319369177,-8.83333708930997,22.1324765701691,22.1324765196451,7,4,0
15.6,0.00847568999159037,75,32.8333333333333,58.8850889640767,0.193781742727887,22.9947942885183,22.9947943236,7,5,0
15.8916666666667,0.00836533466674779,72.6666666666667,408.416666666667,68.4268067579597,10.2348027123378,23.3765707615168,23.3765707933325,7,6,0
16.8333333333333,0.00827020289569994,67.6666666666667,585.5,78.2588471951298,21.8579057506112,22.000476389631,22.000476389631,7,7,0.0596904963188016
18.3333333333333,0.00824012618647292,61.3333333333333,692.666666666667,87.5350265913736,32.970302272831,23.0779765930014,23.0779765930014,7,8,0.0578430239508007
20.55,0.00817256613259544,53,782.5,98.9268158907049,45.0793394366071,21.6114470314966,21.6114470314966,7,9,0.841373443652847
23.4333333333333,0.00815054564478081,44.3333333333333,849,114.010026820906,56.7212563903912,23.8761407876697,23.8761407876697,7,10,1.87499267829013
25.7333333333333,0.00819271489317267,38.8333333333333,890.333333333333,135.786910095709,65.9632920396758,23.1354974517254,23.1354973692155,7,11,3.65103758647564
27.0166666666667,0.00807704757891589,35.5,906,171.584235282313,71.0685657316107,21.5007198995024,21.5007197763731,7,12,6.35466829779264
29.0333333333333,0.00810353747641556,31.6666666666667,899.666666666667,211.956479514902,68.6944851271121,22.3283271220616,22.3283315193666,7,13,6.29372661163353
30.4,0.00812063729344691,29.3333333333333,867,238.693819555014,60.6336705026024,22.8989770939563,22.898980705087,7,14,6.86596358106385
30.6,0.00812071436555023,29,813,255.100729817268,50.3130090277198,23.789899508714,23.7899015147766,7,15,6.60750950575391
30.1,0.00811827274165003,29.8333333333333,740.666666666667,266.846495752667,39.251956057493,22.5879934728539,22.5879929081937,7,16,6.63250377010178
29.0833333333333,0.00812730217424954,31.6666666666667,647.333333333333,276.61710324908,28.0594403466893,22.8794223651076,22.8794232718441,7,17,4.50366786407552
27.4833333333333,0.00806703902746958,34.5,517,285.709936022747,17.0720895448165,23.0424566845786,23.0424567681839,7,18,3.52634719342239
25.3666666666667,0.00808371860769433,39.1666666666667,268.666666666667,294.891024880879,6.56575605171193,23.7695925694711,23.7695925694743,7,19,2.53266380241015
22.9833333333333,0.00814047565590383,45.5,0,305.58526374085,-3.92205523643664,21.4585024267574,21.4585024267574,7,20,0.654755718868206
21.2416666666667,0.00813852443221087,50.5833333333333,0,316.639236135643,-12.370539423083,22.2171623811436,22.2171623811436,7,21,0.0168146578672058
20.6416666666667,0.00819331408563729,52.8333333333333,0,329.163879828159,-19.1401074267668,21.9374279965283,21.9374279965283,7,22,0
19.5,0.00818802435437968,56.6666666666667,0,343.190420502032,-23.6778068649169,23.08169687511,23.08169687511,7,23,0.00583057744438904
18.3916666666667,0.00805446235088,59.75,0,1.78728875035796,-25.5813152224982,23.6720636201726,23.6720636201956,7,0,0
17.8416666666667,0.0080520419032528,61.8333333333333,0,13.4250399717604,-24.4412892903947,22.4720128988598,22.4720128988598,7,1,0.0271886885867782
16.2416666666667,0.00805008945813451,68.4166666666667,0,27.7706773263128,-20.4880418825141,23.4174705282365,23.4174705282506,7,2,0
16.1,0.00804560262806517,69,0,41.6704661167066,-13.5602875451149,21.9793167279341,21.9793167279341,7,3,0.0372253198186961
15,0.00804087770483329,74,0,52.9335934102628,-5.31820043220478,22.6496374353224,22.6496374353772,7,4,0
15,0.00804087770483329,74,217.5,62.9892974404714,4.1823887282936,22.1663530046856,22.1663530046717,7,5,0
15.6,0.00790346398522705,70,517,72.2811940170279,14.5426479879162,23.6904870217931,23.6904870217931,7,6,0
16.1,0.00792751351605722,68,622.5,81.3453642077131,25.4471260639639,23.028360243016,23.028360243016,7,7,0.0015483089630938
17.8,0.00778957268022299,60,662,90.8840456003986,36.6192184962768,23.4851908449924,23.4851908449924,7,8,0
19.5916666666667,0.00775721665813894,53.4166666666667,626.083333333333,103.082626410262,48.6587855419393,21.823211197031,21.8376820036692,7,10,1.17400774352516
22.0666666666667,0.00777968118572664,46,690.333333333333,120.166288322133,59.9556246484921,23.3029083128893,23.3029084970924,7,11,1.92340178587763
24.0833333333333,0.00773776402804507,40.5,785,146.00970885455,68.2240974929724,21.6483156815654,21.6481697881992,7,12,3.87626337015082
25.1833333333333,0.00768493460949745,37.6666666666667,859.666666666667,185.695859495843,71.063909039532,21.1145221940431,21.1021863845153,7,13,4.93283116987042
26.3833333333333,0.00774087731872944,35.3333333333333,846,222.279742388855,66.3739580797791,22.3078416897322,22.3096556932269,7,14,6.25311522041736
27.8,0.00761676568114619,32,847.333333333333,244.775455994277,57.305706028711,23.8105460899646,23.8105911312259,7,15,6.66493246947951
27.8,0.00761676568114619,32,717.75,260.217920442995,45.7260162813126,21.7862760291466,21.7862668884264,7,16,4.83171494085604
27.375,0.00766260726663764,33,621.5,270.944495220022,34.561288861775,22.7091341387975,22.7092364995269,7,17,5.17396429143672
25.675,0.0077738096338883,37,612.5,280.329757068598,23.4173654010156,22.0795393436048,22.0786591347179,7,18,3.35258041071819
